D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,BLR-BOM,BLR-DEL,BOM-DEL,CCU-DEL,DEL-HYD,Air Asia,Air India,Go Air,Indigo,Spicejet,Vistara
7.50,8.60,9.20,7.99,7.30,9.10,17.00,136.00,-12.00,6.60,12.00,80.75,70.30,20.00,13.00,12.00,68.00,0.00,1010.00,26.00,10.00,283.00,10.00,6.00,13.00,9.00,58.00,26.00,0.10,1006.00,35.00,10.00,236.00,8.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,18.00,132.00,-16.00,6.60,12.00,80.75,70.30,20.00,13.00,33.00,67.00,0.50,1010.00,26.00,9.00,249.00,10.00,6.00,12.00,6.00,22.00,25.00,0.00,1005.00,35.00,10.00,201.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,13.00,134.00,-17.00,6.60,12.00,80.75,70.30,19.00,16.00,6.00,67.00,0.00,1009.00,26.00,10.00,250.00,12.00,6.00,16.00,17.00,32.00,42.00,0.00,1005.00,30.00,10.00,310.00,15.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,11.00,137.00,-17.00,6.60,12.00,80.75,70.30,20.00,15.00,5.00,62.00,0.00,1009.00,28.00,10.00,220.00,12.00,6.00,13.00,14.00,4.00,27.00,0.00,1005.00,35.00,10.00,311.00,12.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,13.00,155.00,3.00,6.60,12.00,80.75,70.30,20.00,14.00,29.00,61.00,0.00,1010.00,28.00,10.00,238.00,12.00,6.00,9.00,8.00,4.00,18.00,0.00,1006.00,37.00,10.00,277.00,7.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,11.00,132.00,-37.00,6.60,12.00,80.75,70.30,19.00,13.00,7.00,60.00,0.00,1009.00,27.00,10.00,227.00,10.00,5.00,8.00,8.00,6.00,16.00,0.00,1005.00,38.00,10.00,331.00,7.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,7.00,139.00,-20.00,6.60,12.00,80.75,70.30,20.00,9.00,30.00,60.00,0.00,1009.00,28.00,10.00,266.00,8.00,6.00,11.00,11.00,63.00,20.00,0.20,1003.00,38.00,10.00,308.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,12.00,147.00,-6.00,6.60,12.00,80.75,70.30,20.00,10.00,15.00,63.00,0.00,1009.00,27.00,10.00,247.00,9.00,6.00,12.00,6.00,64.00,21.00,0.00,1002.00,39.00,10.00,138.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,9.00,136.00,-20.00,6.60,12.00,80.75,70.30,20.00,7.00,12.00,66.00,0.00,1009.00,27.00,10.00,253.00,6.00,6.00,14.00,16.00,84.00,30.00,0.40,1004.00,35.00,9.00,265.00,11.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,10.00,136.00,-19.00,6.60,12.00,80.75,70.30,20.00,17.00,16.00,72.00,0.00,1009.00,26.00,10.00,268.00,15.00,6.00,14.00,16.00,4.00,29.00,0.00,1003.00,35.00,10.00,328.00,14.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,7.00,148.00,-10.00,6.60,12.00,80.75,70.30,20.00,19.00,8.00,72.00,0.00,1008.00,26.00,10.00,250.00,17.00,6.00,11.00,12.00,0.00,20.00,0.00,1001.00,38.00,10.00,319.00,10.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,265.00,141.00,242.00,6.60,12.00,80.75,70.30,18.00,12.00,15.00,45.00,0.00,1007.00,32.00,10.00,281.00,11.00,10.00,5.00,20.00,0.00,10.00,0.00,1001.00,44.00,10.00,298.00,17.00,12.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,11.00,137.00,-32.00,6.60,12.00,80.75,70.30,21.00,15.00,7.00,70.00,0.00,1007.00,27.00,10.00,250.00,13.00,5.00,1.00,6.00,0.00,9.00,0.00,1001.00,41.00,10.00,210.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,10.00,144.00,-11.00,6.60,12.00,80.75,70.30,20.00,19.00,15.00,71.00,0.00,1007.00,26.00,10.00,274.00,14.00,6.00,4.00,9.00,0.00,10.00,0.00,999.00,42.00,10.00,270.00,8.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,8.00,140.00,-17.00,6.60,12.00,80.75,70.30,20.00,19.00,30.00,71.00,0.30,1007.00,26.00,10.00,280.00,14.00,6.00,4.00,7.00,0.00,9.00,0.00,998.00,44.00,10.00,241.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,12.00,136.00,-18.00,6.60,12.00,80.75,70.30,20.00,24.00,53.00,71.00,0.00,1008.00,25.00,9.00,247.00,20.00,6.00,8.00,15.00,0.00,13.00,0.00,998.00,43.00,10.00,302.00,13.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,17.00,151.00,3.00,6.60,12.00,80.75,70.30,14.00,15.00,4.00,82.00,0.00,1017.00,17.00,10.00,92.00,9.00,6.00,6.00,11.00,36.00,52.00,0.00,1018.00,16.00,10.00,61.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,23.00,151.00,9.00,6.60,12.00,80.75,70.30,12.00,19.00,7.00,60.00,0.00,1016.00,20.00,10.00,101.00,14.00,6.00,13.00,14.00,72.00,71.00,0.40,1014.00,19.00,9.00,136.00,10.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,8.00,157.00,-1.00,6.60,12.00,80.75,70.30,18.00,13.00,54.00,60.00,0.00,1011.00,26.00,9.00,256.00,11.00,6.00,12.00,12.00,2.00,62.00,0.00,1012.00,20.00,10.00,291.00,10.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,0.00,163.00,-17.00,6.60,12.00,80.75,70.30,15.00,10.00,1.00,49.00,0.00,1013.00,27.00,10.00,215.00,8.00,5.00,11.00,7.00,2.00,24.00,0.00,1007.00,34.00,10.00,117.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,13.00,145.00,-7.00,6.60,12.00,80.75,70.30,20.00,19.00,13.00,68.00,0.00,1007.00,26.00,10.00,256.00,15.00,6.00,11.00,8.00,20.00,17.00,0.00,998.00,41.00,10.00,200.00,7.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,15.00,144.00,-5.00,6.60,12.00,80.75,70.30,18.00,35.00,73.00,74.00,0.00,1007.00,23.00,10.00,249.00,28.00,6.00,21.00,11.00,20.00,44.00,0.00,994.00,36.00,10.00,119.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,11.00,145.00,-9.00,6.60,12.00,80.75,70.30,18.00,37.00,97.00,81.00,0.00,1007.00,21.00,7.00,260.00,28.00,6.00,24.00,6.00,62.00,56.00,0.40,994.00,34.00,9.00,119.00,5.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,14.00,144.00,-6.00,6.60,12.00,80.75,70.30,18.00,40.00,72.00,77.00,0.00,1007.00,22.00,10.00,263.00,30.00,6.00,23.00,14.00,38.00,57.00,0.00,999.00,33.00,10.00,125.00,12.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,9.00,144.00,-11.00,6.60,12.00,80.75,70.30,19.00,9.00,80.00,81.00,1.60,1012.00,22.00,8.00,271.00,6.00,6.00,15.00,11.00,5.00,41.00,0.00,1011.00,30.00,10.00,316.00,10.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,12.00,158.00,-8.00,6.60,12.00,80.75,70.30,17.00,4.00,21.00,77.00,0.00,1011.00,21.00,10.00,186.00,3.00,6.00,9.00,8.00,3.00,31.00,0.00,1010.00,28.00,10.00,209.00,7.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,20.00,145.00,0.00,6.60,12.00,80.75,70.30,16.00,17.00,43.00,87.00,0.00,1017.00,19.00,10.00,83.00,14.00,6.00,9.00,5.00,7.00,45.00,0.00,1021.00,22.00,10.00,207.00,4.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,11.00,145.00,-9.00,6.60,12.00,80.75,70.30,20.00,31.00,86.00,80.00,0.00,1008.00,23.00,20.00,256.00,26.00,6.00,15.00,21.00,61.00,22.00,0.00,997.00,40.00,20.00,296.00,18.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,17.00,145.00,-3.00,6.60,12.00,80.75,70.30,19.00,27.00,74.00,79.00,0.00,1008.00,23.00,20.00,257.00,22.00,6.00,13.00,20.00,0.00,22.00,0.00,997.00,40.00,20.00,295.00,18.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,20.00,145.00,0.00,6.60,12.00,80.75,70.30,19.00,25.00,48.00,75.00,0.00,1009.00,24.00,20.00,256.00,21.00,7.00,9.00,23.00,0.00,15.00,0.00,996.00,43.00,20.00,292.00,20.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,35.00,144.00,15.00,6.60,12.00,80.75,70.30,19.00,25.00,20.00,74.00,0.00,1010.00,24.00,19.00,266.00,21.00,7.00,18.00,24.00,27.00,29.00,0.00,998.00,39.00,20.00,289.00,21.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,13.00,144.00,-7.00,6.60,12.00,80.75,70.30,18.00,27.00,4.00,75.00,0.00,1010.00,23.00,20.00,261.00,21.00,6.00,19.00,25.00,54.00,36.00,0.00,998.00,36.00,18.00,292.00,21.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,13.00,143.00,-24.00,6.60,12.00,80.75,70.30,18.00,23.00,14.00,74.00,0.00,1009.00,23.00,19.00,260.00,17.00,5.00,17.00,12.00,58.00,37.00,0.00,999.00,34.00,17.00,274.00,10.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,4.00,141.00,-20.00,6.60,12.00,80.75,70.30,18.00,28.00,25.00,77.00,0.00,1008.00,23.00,17.00,262.00,21.00,6.00,17.00,13.00,7.00,36.00,0.00,999.00,34.00,12.00,183.00,12.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,20.00,144.00,5.00,6.60,12.00,80.75,70.30,19.00,27.00,32.00,73.00,0.00,1008.00,24.00,10.00,266.00,21.00,7.00,19.00,8.00,5.00,38.00,0.00,1001.00,36.00,10.00,164.00,7.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,42.00,149.00,25.00,6.60,12.00,80.75,70.30,18.00,27.00,48.00,76.00,0.00,1007.00,23.00,10.00,259.00,22.00,6.00,16.00,5.00,14.00,27.00,0.00,1000.00,39.00,10.00,192.00,5.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,18.00,140.00,-7.00,6.60,12.00,80.75,70.30,19.00,28.00,88.00,81.00,0.30,1007.00,22.00,10.00,271.00,21.00,6.00,13.00,6.00,1.00,20.00,0.00,1000.00,41.00,10.00,100.00,5.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,27.00,146.00,8.00,6.60,12.00,80.75,70.30,18.00,28.00,48.00,79.00,0.00,1006.00,22.00,10.00,248.00,22.00,6.00,20.00,13.00,3.00,39.00,0.00,1000.00,37.00,10.00,133.00,11.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,4.00,147.00,-14.00,6.60,12.00,80.75,70.30,19.00,26.00,56.00,80.00,0.00,1006.00,22.00,10.00,252.00,20.00,6.00,21.00,14.00,10.00,46.00,0.00,1002.00,34.00,10.00,111.00,12.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,19.00,143.00,-17.00,6.60,12.00,80.75,70.30,18.00,23.00,18.00,79.00,0.00,1008.00,22.00,10.00,255.00,18.00,6.00,22.00,7.00,11.00,44.00,0.00,1001.00,36.00,10.00,176.00,7.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,70.00,138.00,43.00,6.60,12.00,80.75,70.30,18.00,26.00,54.00,77.00,0.00,1009.00,23.00,10.00,255.00,21.00,7.00,20.00,9.00,8.00,33.00,0.00,999.00,39.00,10.00,322.00,8.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,21.00,146.00,2.00,6.60,12.00,80.75,70.30,19.00,27.00,96.00,78.00,0.00,1008.00,23.00,10.00,263.00,22.00,6.00,11.00,10.00,4.00,17.00,0.00,995.00,41.00,10.00,312.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,30.00,136.00,1.00,6.60,12.00,80.75,70.30,18.00,31.00,46.00,77.00,0.00,1008.00,22.00,10.00,265.00,25.00,6.00,17.00,19.00,3.00,27.00,0.00,995.00,40.00,10.00,285.00,16.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,16.00,136.00,-13.00,6.60,12.00,80.75,70.30,18.00,31.00,38.00,77.00,0.00,1008.00,22.00,10.00,264.00,24.00,6.00,14.00,18.00,4.00,22.00,0.00,994.00,40.00,10.00,273.00,16.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,4.00,141.00,-21.00,6.60,12.00,80.75,70.30,18.00,33.00,45.00,77.00,0.00,1008.00,22.00,10.00,257.00,26.00,6.00,16.00,18.00,52.00,25.00,0.00,995.00,40.00,10.00,272.00,15.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,9.00,142.00,-14.00,6.60,12.00,80.75,70.30,14.00,15.00,6.00,84.00,0.00,1016.00,17.00,10.00,86.00,10.00,6.00,6.00,10.00,7.00,56.00,0.00,1020.00,15.00,10.00,330.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,36.00,143.00,-1.00,6.60,12.00,80.75,70.30,13.00,13.00,7.00,60.00,0.00,1014.00,21.00,10.00,132.00,10.00,6.00,13.00,39.00,63.00,80.00,0.70,1011.00,17.00,9.00,125.00,25.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,15.00,146.00,-8.00,6.60,12.00,80.75,70.30,11.00,5.00,2.00,34.00,0.00,1010.00,28.00,10.00,244.00,5.00,6.00,12.00,6.00,0.00,51.00,0.00,1012.00,22.00,10.00,262.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,16.00,163.00,13.00,6.60,12.00,80.75,70.30,13.00,10.00,4.00,42.00,0.00,1012.00,27.00,10.00,191.00,8.00,6.00,12.00,11.00,6.00,28.00,0.00,1006.00,34.00,10.00,122.00,9.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,5.00,147.00,-13.00,6.60,12.00,80.75,70.30,20.00,23.00,9.00,69.00,0.00,1010.00,26.00,10.00,243.00,19.00,6.00,-1.00,17.00,0.00,8.00,0.00,1002.00,38.00,10.00,259.00,15.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,32.00,144.00,11.00,6.60,12.00,80.75,70.30,21.00,21.00,12.00,75.00,0.00,1007.00,26.00,10.00,265.00,17.00,6.00,18.00,15.00,2.00,29.00,0.00,1002.00,40.00,10.00,176.00,13.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,25.00,142.00,2.00,6.60,12.00,80.75,70.30,17.00,35.00,71.00,74.00,0.00,1008.00,22.00,10.00,248.00,27.00,6.00,23.00,8.00,63.00,50.00,0.40,994.00,35.00,9.00,66.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,10.00,141.00,-14.00,6.60,12.00,80.75,70.30,18.00,44.00,80.00,80.00,0.00,1006.00,22.00,10.00,263.00,32.00,6.00,22.00,7.00,64.00,55.00,0.00,995.00,33.00,10.00,86.00,6.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,16.00,137.00,-27.00,6.60,12.00,80.75,70.30,18.00,42.00,59.00,77.00,0.00,1008.00,22.00,10.00,257.00,32.00,6.00,24.00,11.00,63.00,56.00,0.10,998.00,34.00,9.00,124.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,36.00,143.00,14.00,6.60,12.00,80.75,70.30,19.00,4.00,62.00,84.00,0.10,1012.00,22.00,9.00,248.00,3.00,6.00,14.00,9.00,12.00,37.00,0.00,1012.00,30.00,10.00,316.00,8.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,8.00,146.00,-11.00,6.60,12.00,80.75,70.30,19.00,6.00,18.00,85.00,0.00,1011.00,22.00,10.00,189.00,4.00,6.00,10.00,17.00,77.00,35.00,0.00,1011.00,26.00,10.00,135.00,14.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,41.00,142.00,18.00,6.60,12.00,80.75,70.30,16.00,21.00,40.00,90.00,0.00,1015.00,17.00,10.00,82.00,14.00,6.00,12.00,4.00,0.00,48.00,0.00,1021.00,24.00,10.00,53.00,4.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,18.00,139.00,-9.00,6.60,12.00,80.75,70.30,18.00,18.00,63.00,75.00,0.10,1011.00,23.00,10.00,252.00,15.00,7.00,20.00,27.00,62.00,38.00,0.00,998.00,37.00,10.00,278.00,23.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,65.00,141.00,46.00,6.60,12.00,80.75,70.30,18.00,20.00,52.00,70.00,0.00,1011.00,24.00,10.00,263.00,16.00,8.00,20.00,17.00,44.00,37.00,0.00,997.00,37.00,10.00,269.00,15.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,11.00,141.00,-13.00,6.60,12.00,80.75,70.30,19.00,20.00,45.00,83.00,0.00,1009.00,22.00,10.00,259.00,16.00,6.00,24.00,25.00,87.00,57.00,1.30,996.00,33.00,7.00,270.00,15.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,21.00,146.00,-13.00,6.60,12.00,80.75,70.30,19.00,18.00,59.00,83.00,0.00,1009.00,22.00,10.00,270.00,14.00,6.00,23.00,20.00,83.00,69.00,3.30,999.00,30.00,3.00,94.00,10.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,7.00,138.00,-20.00,6.60,12.00,80.75,70.30,19.00,16.00,72.00,82.00,0.00,1009.00,22.00,10.00,291.00,13.00,6.00,22.00,8.00,76.00,56.00,0.90,1000.00,32.00,7.00,191.00,5.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,40.00,136.00,10.00,6.60,12.00,80.75,70.30,19.00,28.00,48.00,81.00,0.90,1006.00,23.00,8.00,296.00,19.00,6.00,22.00,8.00,75.00,55.00,0.40,1000.00,32.00,9.00,204.00,6.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,20.00,148.00,2.00,6.60,12.00,80.75,70.30,20.00,23.00,79.00,86.00,2.40,1005.00,22.00,7.00,303.00,18.00,6.00,23.00,14.00,64.00,56.00,0.50,1000.00,32.00,9.00,205.00,11.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,13.00,141.00,-11.00,6.60,12.00,80.75,70.30,19.00,31.00,81.00,83.00,0.00,1005.00,22.00,10.00,263.00,24.00,6.00,22.00,11.00,65.00,46.00,0.00,1001.00,36.00,9.00,147.00,9.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,19.00,141.00,-5.00,6.60,12.00,80.75,70.30,19.00,31.00,92.00,85.00,0.00,1005.00,22.00,10.00,244.00,23.00,6.00,22.00,12.00,70.00,47.00,0.10,1000.00,35.00,9.00,146.00,10.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,11.00,139.00,-15.00,6.60,12.00,80.75,70.30,19.00,31.00,100.00,84.00,0.10,1005.00,22.00,10.00,264.00,23.00,6.00,22.00,13.00,80.00,47.00,0.30,1000.00,36.00,9.00,124.00,10.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,15.00,136.00,-29.00,6.60,12.00,80.75,70.30,18.00,31.00,100.00,88.00,0.10,1005.00,20.00,5.00,250.00,23.00,6.00,22.00,7.00,81.00,44.00,0.60,998.00,37.00,9.00,182.00,5.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,28.00,139.00,2.00,6.60,12.00,80.75,70.30,19.00,26.00,59.00,82.00,0.00,1008.00,22.00,10.00,253.00,21.00,7.00,22.00,12.00,82.00,40.00,0.40,996.00,38.00,9.00,268.00,8.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,10.00,136.00,-20.00,6.60,12.00,80.75,70.30,20.00,21.00,55.00,82.00,0.00,1010.00,23.00,10.00,261.00,17.00,9.00,23.00,11.00,74.00,53.00,0.20,999.00,34.00,10.00,202.00,9.00,12.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,16.00,154.00,5.00,6.60,12.00,80.75,70.30,19.00,24.00,79.00,87.00,0.00,1009.00,21.00,10.00,252.00,18.00,6.00,24.00,20.00,74.00,72.00,2.60,997.00,30.00,6.00,110.00,10.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,64.00,165.00,63.00,6.60,12.00,80.75,70.30,18.00,30.00,69.00,80.00,0.10,1009.00,21.00,10.00,263.00,23.00,7.00,24.00,18.00,90.00,69.00,0.00,996.00,30.00,5.00,98.00,16.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
7.50,8.60,9.20,7.99,7.30,9.10,15.00,161.00,12.00,6.60,12.00,80.75,70.30,18.00,33.00,99.00,81.00,0.00,1009.00,21.00,10.00,261.00,25.00,6.00,24.00,28.00,64.00,65.00,0.40,998.00,31.00,10.00,110.00,22.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
